"Start (UTC)","V_avg (km/s)","Duration (s)","Peak (abs mag)","Stations","LonBeg","LatBeg","Ht_beg (km)","LonEnd","LatEnd","Ht_end (km)","Shower","Radiant RA","Radiant DEC"
" 2023-08-13 00:44:24.112164","  57.36679","     0.40","  -2.93"," IE0001,UK0083","    -6.294283","    51.161247"," 108.2001","    -6.452630","    51.074281","  91.3989","...","  41.60636"," +58.85915"
" 2023-08-13 00:44:28.549517","  57.05162","     0.25","  -1.23"," ES000Z,ES0013","    -1.363207","    38.518023"," 107.5530","    -1.448761","    38.442381","  98.8552","Perseids","  50.03779"," +57.49128"
" 2023-08-13 00:44:42.008989","  60.54638","     0.28","  -1.73"," BG0003,BG0004","    22.996079","    42.672167"," 106.5516","    22.911499","    42.613525","  92.6280","Perseids","  45.78696"," +57.67323"
" 2023-08-13 00:44:59.351965","  59.11041","     0.42","  -2.33"," BE0008,UK005G,UK006G,UK008F","     1.049533","    52.137640"," 107.3633","     0.878130","    52.054385","  89.1986","Perseids","  46.04699"," +58.13045"
" 2023-08-13 00:45:12.175190","  60.16893","     0.24","  -0.68"," HR0024,SI0002","    18.000250","    47.508654"," 105.5251","    17.915807","    47.463963","  94.0011","Perseids","  48.06827"," +57.40989"
" 2023-08-13 00:45:12.714998","  59.14208","     0.45","  -2.44"," RU0001,RU000Q","    37.723571","    47.569543"," 109.0439","    37.609213","    47.510467","  85.0502","Perseids","  47.44568"," +57.37383"
" 2023-08-13 00:45:26.082256","  59.75498","     0.43","  -2.34"," BE0008,BE000C,BE000G,FR000X,UK006G","     3.899307","    51.108120"," 108.9275","     3.732982","    51.023715","  91.2473","Perseids","  49.08499"," +57.87470"
" 2023-08-13 00:45:28.862688","  59.83088","     0.53","  -2.09"," UK001R,UK004B,UK006C,UK006E,UK008G","    -1.570055","    55.668947"," 116.5130","    -1.833028","    55.563649","  91.9687","Perseids","  47.43134"," +57.24770"
" 2023-08-13 00:45:29.883322","  59.67254","     0.37","  -3.28"," HR0002,HR000H","    13.220892","    40.350095"," 105.2833","    13.100244","    40.265750","  89.1845","Perseids","  45.17383"," +55.76806"
" 2023-08-13 00:45:45.443326","  62.25621","     0.37","  -2.01"," HR000V,HR0024,SI0002","    18.514493","    47.585020"," 109.0048","    18.392229","    47.521721","  92.4006","Perseids","  48.49576"," +57.12005"
" 2023-08-13 00:45:48.179018","  54.24917","     0.24","  +1.81"," HR000Q,HR001K","    14.438815","    46.154345"," 109.9412","    14.352528","    46.105922","  98.9083","Perseids","  48.34946"," +56.75819"
" 2023-08-13 00:45:54.906361","  58.14118","     0.36","  -2.20"," CH0006,DE0006,DE0008","    10.096704","    48.899655"," 106.8316","     9.978399","    48.836885","  91.7097","Perseids","  45.03692"," +58.28058"
" 2023-08-13 00:46:14.099699","  60.03731","     0.36","  -2.54"," UK001R,UK004B","    -4.346201","    56.432138"," 107.0083","    -4.495981","    56.369238","  92.3146","Perseids","  45.12556"," +59.13601"
" 2023-08-13 00:46:26.184123","  55.93942","     0.24","  -0.32"," DE0007,DE000R","     7.340353","    50.189509"," 108.5635","     7.247520","    50.143638","  98.4645","Perseids","  49.81430"," +57.07218"
" 2023-08-13 00:46:47.896216","  27.16084","     0.29","  +0.01"," UK004D,UK004G,UK007N,UK0086,UK0098","    -1.753248","    52.306074","  89.1189","    -1.744654","    52.349940","  83.3545","..."," 325.51142","  +9.79998"
" 2023-08-13 00:46:49.144329","  61.21966","     0.32","  -1.69"," UK006G,UK0073","     2.590317","    53.359671"," 106.2674","     2.459048","    53.302203","  92.8054","Perseids","  47.74618"," +57.55346"
" 2023-08-13 00:46:51.077370","  57.96106","     0.56","  -0.97"," ES0001,ES000H","     1.335829","    42.289325"," 111.0126","     1.155075","    42.143093","  89.8061","Perseids","  47.38176"," +59.18468"
" 2023-08-13 00:46:52.778829","  60.38669","     1.09","  -4.62"," CH0005,IT0004,SI0004","     9.066459","    43.867553"," 120.2459","     8.707850","    43.616551","  75.2538","Perseids","  48.03203"," +58.23751"
" 2023-08-13 00:47:07.893855","  62.92845","     0.56","  -1.29"," ES0016,PT0002","    -6.313662","    39.483233"," 112.0148","    -6.493098","    39.328541","  94.1121","Perseids","  46.87401"," +57.37280"
" 2023-08-13 00:47:26.612562","  59.33807","     0.44","  -1.80"," ES0019,PT0002","    -4.716611","    36.754936"," 111.5003","    -4.861566","    36.610711","  96.0980","Perseids","  47.31459"," +58.99880"
" 2023-08-13 00:47:29.237332","  57.49348","     0.34","  -1.54"," BE0003,BE0007,BE000D,BE000K","     5.274093","    50.187007"," 108.7688","     5.157545","    50.127502","  95.6440","Perseids","  47.29469"," +57.82003"
" 2023-08-13 00:48:01.400022","  18.82205","     0.52","  +0.86"," UK001P,UK004D,UK004G,UK0086","    -1.315343","    52.233109","  85.1249","    -1.257948","    52.166192","  82.0265","..."," 191.71130"," +43.32125"
" 2023-08-13 00:48:02.907397","  59.64602","     0.91","  -1.39"," ES000E,ES000L","     2.557624","    42.587479"," 118.6522","     2.257492","    42.366169","  83.6284","Perseids","  46.04308"," +57.76204"
" 2023-08-13 00:48:04.578601","  56.69687","     0.25","  -1.01"," ES000E,ES000L,ES000T,ES000V","     2.635328","    41.352953"," 105.8423","     2.554009","    41.282827","  96.2605","Perseids","  50.18312"," +59.73041"
" 2023-08-13 00:48:14.291362","  59.28982","     0.44","  -1.79"," CH0006,DE0006","     7.555604","    48.435934"," 110.4112","     7.396710","    48.352369","  91.6485","Perseids","  46.35426"," +57.17699"
" 2023-08-13 00:48:16.047740","  58.09258","     0.26","  -0.70"," HR0024,HU0001","    19.903969","    46.217832"," 107.0437","    19.836986","    46.179508","  96.7115","Perseids","  45.41667"," +57.77188"
" 2023-08-13 00:48:16.189642","  63.43502","     0.32","  -1.07"," HR000D,HR0025,IT0001,SI0001","    14.808855","    45.115991"," 108.3716","    14.711877","    45.152703","  94.9644","...","  19.64181"," +23.98719"
" 2023-08-13 00:48:17.365214","  60.08997","     0.81","  -3.02"," ES000U,ES000Z,PT0002","    -6.584812","    37.863146"," 116.5678","    -6.853260","    37.613981","  88.5454","Perseids","  45.20099"," +58.15106"
" 2023-08-13 00:48:22.261385","  66.00902","     0.44","  -0.19"," UK005E,UK005G,UK006G","     1.059071","    52.279968"," 104.6874","     0.733689","    52.393950","  91.8694","...","  25.32952","  +3.97981"
" 2023-08-13 00:48:33.409223","  58.09527","     0.23","  -3.27"," CH0005,HR0010,IT0003","     9.683928","    42.800887"," 104.6924","     9.610166","    42.750812","  94.7023","Perseids","  43.22357"," +57.27936"
" 2023-08-13 00:48:36.775770","  53.38331","     0.22","  +0.41"," UK002K,UK006G,UK008F","     0.551718","    53.454871"," 108.1612","     0.463846","    53.410799","  99.0250","...","  50.42803"," +59.32168"
" 2023-08-13 00:48:42.350836","  66.15268","     0.33","  -0.24"," UK001S,UK004R","    -4.472675","    51.394763"," 113.5758","    -4.724470","    51.326035"," 104.6932","...","  60.52003"," +33.18357"
" 2023-08-13 00:48:45.788274","  39.56986","     0.40","  -1.09"," ES0019,PT0002","    -5.773980","    37.268411","  94.6087","    -5.825405","    37.328805","  84.4896","Northern delta Aquariids"," 347.94900","  +2.37308"
" 2023-08-13 00:49:00.326880","  38.62018","     0.32","  -0.85"," HR000M,SI0002","    16.473457","    46.613675","  93.4658","    16.480223","    46.669688","  86.7868","Northern delta Aquariids"," 345.80992","  +2.18636"
" 2023-08-13 00:49:02.327996","  62.39584","     0.31","  -0.34"," CH0002,CH0003,CH0005","     8.817028","    45.955599"," 108.1108","     8.684428","    45.890325","  94.4505","...","  50.23490"," +53.01620"
" 2023-08-13 00:49:08.661737","  57.22909","     0.32","  -1.95"," NL0009,UK006G","     4.394914","    53.322534"," 110.5662","     4.259469","    53.266838","  95.5900","Perseids","  44.72677"," +57.69162"
" 2023-08-13 00:49:09.769798","  58.66549","     0.40","  -2.29"," CH0002,CH0003","     9.164275","    46.634318"," 110.8050","     9.023087","    46.542872","  92.8588","Perseids","  48.88236"," +59.27556"
" 2023-08-13 00:49:11.181176","  23.59710","     0.40","  +1.16"," UK004B,UK006C","     0.096329","    53.854682","  94.9983","     0.153056","    53.862338","  87.1352","..."," 295.68933"," +40.39574"
" 2023-08-13 00:49:16.377487","  62.68359","     0.21","  -0.62"," DE000C,NL000D","     9.154376","    53.284151"," 109.0064","     9.062017","    53.245945","  98.1884","Perseids","  46.84063"," +58.31825"
" 2023-08-13 00:49:19.576544","  57.55697","     0.26","  -0.69"," BE000A,UK0086,UK008F","     0.711332","    51.591290"," 107.5397","     0.605848","    51.536754","  97.2178","Perseids","  52.22861"," +57.45340"
" 2023-08-13 00:49:24.122526","  59.13902","     0.32","  -1.39"," BE0002,NL000A","     6.425285","    53.034216"," 113.0389","     6.286165","    52.976675","  97.5473","Perseids","  46.35192"," +57.57053"
" 2023-08-13 00:49:24.361350","  57.95919","     0.61","  -3.01"," HR0027,SI0002","    19.462787","    44.843336"," 110.3043","    19.285730","    44.715711","  81.9232","Perseids","  47.60712"," +60.22678"
" 2023-08-13 00:49:24.822502","  56.93643","     0.22","  -1.47"," HR0002,HR000H,HR0010","    14.449271","    43.297867"," 105.9957","    14.383170","    43.251723","  96.4273","Perseids","  45.95700"," +58.32705"
" 2023-08-13 00:49:29.288823","  61.80678","     0.20","  +0.31"," UK001P,UK004G,UK0086","    -1.701702","    51.851919"," 110.8169","    -1.823837","    51.879360"," 101.5587","...","  17.91671"," +24.07707"
" 2023-08-13 00:49:35.547650","  56.06523","     0.21","  -0.53"," HR0010,IT0004,SI0004","    12.790418","    44.316433"," 108.1915","    12.725744","    44.272842","  99.1076","Perseids","  46.00551"," +58.51662"
" 2023-08-13 00:49:37.771457","  55.15572","     0.28","  -1.50"," RU0001,RU000Q","    39.678928","    45.644207"," 104.9213","    39.619335","    45.603420","  91.0153","Perseids","  48.97462"," +58.92503"
" 2023-08-13 00:49:49.264172","  59.72199","     0.52","  -2.64"," ES000Z,ES0013,ES0019","    -3.363736","    38.034994"," 111.8789","    -3.542085","    37.875269","  92.5226","Perseids","  45.74264"," +57.87203"
" 2023-08-13 00:49:53.557169","  58.68150","     0.28","  -1.32"," HR0002,HR000J,HR0010","    14.003395","    43.019204"," 105.1294","    13.924965","    42.967187","  94.4317","Perseids","  47.06297"," +57.09072"
" 2023-08-13 00:49:53.652360","  59.24353","     0.32","  -1.37"," CH0006,DE0006","     7.101761","    48.731600"," 109.0408","     6.978300","    48.664406","  94.1927","Perseids","  46.75250"," +58.05055"
" 2023-08-13 00:49:54.743201","  58.66636","     0.44","  -1.70"," BE000L,FR000Y,NL0006,NL000K","     5.589764","    51.117806"," 109.9406","     5.444622","    51.050293","  93.2665","Perseids","  45.41765"," +57.60135"
" 2023-08-13 00:49:54.922078","  60.84055","     0.49","  -4.91"," CH0005,HR0010","     9.327252","    42.730983"," 109.7037","     9.149025","    42.611028","  87.5552","Perseids","  47.29308"," +56.70812"
" 2023-08-13 00:50:19.816290","  59.06386","     0.52","  -2.54"," BE0003,BE000L,FR000Y,NL0006,NL000L","     5.404847","    51.606649"," 109.9704","     5.208231","    51.511792","  87.5381","Perseids","  47.20595"," +58.40321"
" 2023-08-13 00:50:23.527998","  59.99293","     0.48","  -3.32"," HR000P,SK0005","    16.223204","    44.086610"," 107.5858","    16.062394","    43.980624","  85.7827","Perseids","  50.45096"," +57.81920"
" 2023-08-13 00:50:33.400244","  60.14285","     0.65","  -3.00"," BE0004,BE0007,BE000K,DE0005,DE000R","     6.620340","    50.305852"," 112.0501","     6.382142","    50.191351","  85.7858","Perseids","  48.64655"," +56.90867"
" 2023-08-13 00:50:33.764997","  60.47895","     0.70","  -2.92"," ES000U,ES000Z,ES0019,PT0002","    -5.387053","    37.295593"," 114.2745","    -5.638136","    37.063775","  90.9888","Perseids","  51.78554"," +56.87911"
" 2023-08-13 00:50:39.072351","  56.43970","     0.32","  -1.11"," BE0003,BE0008,FR000X","     4.106993","    50.396724"," 109.1208","     3.994927","    50.336454","  96.8727","Perseids","  50.36177"," +58.36360"
" 2023-08-13 00:50:55.105095","  58.61938","     0.71","  -4.42"," IE0001,UK004G,UK0070,UK0083","    -4.514542","    51.853016"," 112.8848","    -4.807783","    51.692694","  82.9173","Perseids","  47.51526"," +58.83505"
" 2023-08-13 00:50:56.800157","  58.03711","     0.20","  -0.14"," UK0083,UK0098","    -3.200610","    52.554021"," 105.4428","    -3.310688","    52.507408","  97.9434","...","  57.97494"," +50.15769"
" 2023-08-13 00:50:58.121373","  59.46091","     0.58","  -3.25"," CH0002,CH0003,CH0004,DE0006,IT0007","    10.363125","    46.568171"," 114.6031","    10.183226","    46.461221","  91.9838","Perseids","  48.29815"," +57.84940"
" 2023-08-13 00:51:00.166182","  57.62195","     0.27","  -0.74"," BE0003,BE000B,BE000C,BE000D,FR000X","     4.247333","    50.880311"," 108.1050","     4.142610","    50.827086","  96.6233","Perseids","  49.15828"," +58.06242"
" 2023-08-13 00:51:01.327551","  58.38691","     0.50","  -2.63"," HR0002,HR000D,HR000J,HR0025,SI0001","    15.206756","    43.596745"," 109.3771","    15.075656","    43.502705","  89.9967","Perseids","  46.92945"," +59.04231"
" 2023-08-13 00:51:04.569215","  59.68365","     0.65","  -2.44"," UK005M,UK005N,UK007V,UK0086,UK008F,UK0092","    -0.131094","    51.382091"," 111.1615","    -0.386056","    51.259323","  83.6731","Perseids","  44.30966"," +57.58694"
" 2023-08-13 00:51:04.704560","  57.37065","     0.20","  +0.87"," HR000V,HR0017","    15.575495","    46.287037"," 108.8371","    15.503160","    46.246642","  99.1770","Perseids","  48.57041"," +57.01707"
" 2023-08-13 00:51:04.958712","  59.59350","     0.26","  -0.05"," UK001T,UK005H","    -0.834121","    53.494227"," 107.6143","    -0.953438","    53.441727","  95.7069","Perseids","  47.00791"," +57.37660"
" 2023-08-13 00:51:07.601547","  60.07435","     0.57","  -4.29"," HR0002,HR000J,SI0001","    15.954344","    42.400222"," 110.6937","    15.778908","    42.269647","  83.9751","Perseids","  45.89196"," +58.69198"
" 2023-08-13 00:51:12.058895","  58.92095","     0.28","  -1.09"," BE000A,UK006G","     1.822071","    52.368430"," 107.4363","     1.703965","    52.311620","  94.5253","Perseids","  46.83860"," +58.57022"
" 2023-08-13 00:51:12.218460","  57.88778","     0.45","  -3.33"," HR000V,HR0027","    19.432897","    45.058044"," 108.3649","    19.300975","    44.963396","  86.5075","Perseids","  46.36499"," +60.33170"
" 2023-08-13 00:51:14.849747","  57.45535","     0.38","  -0.62"," HR001J,HR001M,HR001S,HR001X","    13.536945","    46.149269"," 110.2418","    13.438486","    46.091391","  96.4217","Perseids","  45.14814"," +57.88172"
" 2023-08-13 00:51:23.926423","  58.76140","     0.66","  -2.94"," ES000C,ES000H,ES000M,ES000T,ES000V","     1.404664","    40.400249"," 114.6393","     1.197577","    40.226697","  90.2983","Perseids","  47.30158"," +58.57649"
" 2023-08-13 00:51:32.567937","  57.71343","     0.38","  -1.04"," UK004B,UK004V,UK006C,UK0073","     1.093841","    54.273981"," 107.4599","     0.938306","    54.208945","  91.5991","Perseids","  47.31621"," +57.76092"
" 2023-08-13 00:51:33.457009","  59.14518","     0.36","  -1.15"," UK0061,UK009F","    -3.251456","    57.916789"," 108.1452","    -3.411029","    57.855279","  93.4859","Perseids","  49.60862"," +58.61835"
" 2023-08-13 00:51:33.593037","  61.94526","     0.44","  -2.75"," UK006G,UK0073","     3.898548","    55.425159"," 108.3223","     3.725793","    55.361596","  90.3697","Perseids","  46.73262"," +57.69414"
" 2023-08-13 00:51:35.654342","  56.57261","     0.27","  -0.27"," ES0001,ES000H","     0.504734","    41.538962"," 107.9371","     0.428150","    41.476576","  99.2255","Perseids","  48.85501"," +58.64702"
" 2023-08-13 00:51:56.770501","  56.72989","     0.28","  +0.35"," UK001T,UK002Z,UK004B,UK005H,UK006C,UK006V,UK008G","    -1.094910","    54.077025"," 106.7550","    -1.191705","    54.027157","  95.8779","...","  47.33635"," +61.08242"
" 2023-08-13 00:52:07.119590","  34.46111","     0.40","  -0.59"," UK001R,UK0061","    -2.628648","    56.240633","  93.5024","    -2.599040","    56.220100","  79.8753","..."," 311.67842"," +64.73180"
" 2023-08-13 00:52:15.997877","  58.80187","     0.46","  -2.50"," ES000D,ES000F","    -1.115206","    42.861346"," 110.3660","    -1.275105","    42.731971","  91.7527","Perseids","  47.54356"," +59.50902"
" 2023-08-13 00:52:17.856808","  60.24539","     0.29","  -1.12"," ES0011,ES0016","    -6.275951","    41.068428"," 104.2399","    -6.382725","    40.979117","  92.8068","Perseids","  45.74358"," +58.33542"
" 2023-08-13 00:52:20.076390","  69.17329","     0.25","  -1.38"," UK006G,UK0073","     2.815144","    53.877959"," 108.2053","     2.638269","    53.896555","  96.4038","...","  30.53773"," +29.27736"
" 2023-08-13 00:52:24.910401","  58.13212","     0.33","  -3.00"," CH0004,HR000M,HR000P,HR000U,SK0004,SK0005","    14.525199","    47.101274"," 107.6685","    14.412710","    47.039370","  91.8456","Perseids","  45.50264"," +57.72589"
" 2023-08-13 00:52:24.947013","  61.52755","     0.81","  -5.15"," ES000U,ES000Z","    -5.023839","    34.217311"," 113.2972","    -5.293011","    33.948038","  86.1255","Perseids","  47.16511"," +57.49995"
" 2023-08-13 00:52:34.583412","  15.47292","     0.67","  +2.64"," HR0024,HU0002","    17.809566","    46.355362","  88.4350","    17.845614","    46.343732","  78.7041","..."," 319.87730"," +50.60887"
" 2023-08-13 00:52:38.340745","  20.33445","     0.84","  +0.62"," UK001P,UK004D,UK004G,UK0092,UK00A9","    -1.068038","    52.009996","  92.0254","    -0.978181","    52.130181","  83.3640","..."," 309.48897"," -10.29221"
" 2023-08-13 00:52:44.878669","  58.42991","     0.34","  -2.12"," UK001R,UK0072","    -4.661505","    55.276911"," 107.5782","    -4.801744","    55.216544","  94.5826","Perseids","  48.46022"," +57.56908"
